time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-11 00:00:00+00:00,,,3,2
2024-11-12 00:00:00+00:00,1.0,1.0,6,3
2024-11-13 00:00:00+00:00,,,2,2
2024-11-14 00:00:00+00:00,1.0,1.0,15,1
2024-11-15 00:00:00+00:00,1.0,1.0,2,2
2024-11-16 00:00:00+00:00,,,2,2
2024-11-18 00:00:00+00:00,,,3,3
2024-11-19 00:00:00+00:00,2.0,2.0,5,3
2024-11-20 00:00:00+00:00,2.0,1.0,2,1
2024-11-21 00:00:00+00:00,1.0,1.0,2,2
2024-11-22 00:00:00+00:00,1.0,1.0,1,1
2024-11-23 00:00:00+00:00,2.0,2.0,2,1
2024-11-24 00:00:00+00:00,,,11,4
