url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,118,16
/Swiple/swiple,48,41
/Swiple/swiple/tree/main/backend/app,6,3
/Swiple/swiple/blob/main/backend/poetry.lock,6,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/main.py,4,2
/Swiple/swiple/tree/main/backend,4,2
/Swiple/swiple/tree/main/docs,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/exception_handlers.py,4,1
/Swiple/swiple/tree/main,3,2
/Swiple/swiple/blob/main/backend/app/db/client.py,3,1
