url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,125,13
/Swiple/swiple,37,32
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/main.py,4,1
/Swiple/swiple/tags,2,2
/Swiple/swiple/blob/main/backend/app/models/validation.py,2,1
/Swiple/swiple/blob/main/docs/docs/how-to-guides/scheduling-validations.md,2,1
/Swiple/swiple/blob/main/docs/docs/installation/quick-start.md,2,1
/Swiple/swiple/blob/main/docs/static/img/logo-slogan.svg,2,1
/Swiple/swiple/blob/main/docs/static/img/supported-engines-dark.svg,2,1
/Swiple/swiple/tree/main/backend,2,1
