url_path,views_total,views_unique
/Swiple/swiple,36,28
/Swiple/swiple/blob/main/backend/Dockerfile,17,4
/Swiple/swiple/tree/main/backend,11,4
/Swiple/swiple/blob/main/backend/pyproject.toml,6,2
/Swiple/swiple/blob/main/backend/app/core/runner.py,5,1
/Swiple/swiple/tree/main/backend/app,4,2
/Swiple/swiple/tree/main/docker,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/api_v1/auth_router.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/celery_worker.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/worker/app.py,4,1
